id,artist_names,name,genres,acousticness,danceability,duration_ms,energy,speechiness,tempo,valence,
spotify:track:3uVqZNl1L8NgbjmB4GwSjI,Gusttavo Lima,Nunca Mais Largo Você - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.804,0.689,178139,0.447,0.0591,163.945,0.639,
spotify:track:2ypEbCzCS8pArndVGP2NBi,Wesley Safadão,Eu Já Tava Bem - Ao Vivo,"sertanejo universitario,forro,arrocha,sertanejo",0.291,0.632,135326,0.857,0.0397,74.994,0.908,
spotify:track:4XcWXKMKp53c8OU3HHlxgL,Hungria Hip Hop,Amor e Fé - Acústico,"rap df,brazilian hip hop",0.589,0.632,322736,0.697,0.0377,135.961,0.837,
spotify:track:1O9AseW10CTi6nBLoj0O6K,Demi Lovato,SKIN OF MY TEETH,"post-teen pop,pop",0.0000129,0.458,162516,0.947,0.221,130.941,0.478,
spotify:track:0A1JLUlkZkp2EFrosoNQi0,Taylor Swift,Labyrinth,pop,0.785,0.406,247962,0.306,0.0517,110.014,0.122,
spotify:track:0wavGRldH0AWyu2zvTz8zb,Taylor Swift,Sweet Nothing,pop,0.964,0.337,188497,0.156,0.0518,176.655,0.39,
spotify:track:3pUa0ZxdSeaJXm0EIydD3F,Taylor Swift,"Would've, Could've, Should've",pop,0.424,0.488,260362,0.832,0.114,157.984,0.554,
spotify:track:0B1HaiQaUUeFgqbC2ayvTG,"Braão, LIT UP",Baile da Serra Speed,"speed up brasileiro,speed plug brasileiro",0.492,0.673,170965,0.741,0.384,88.911,0.638,
spotify:track:1XZZGxDOOzgC5a7YlC1gVZ,"Diego & Arnaldo, Israel & Rodolffo",A Mulher Mais Bonita do Mundo - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.261,0.527,205333,0.889,0.151,191.939,0.537,
spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,SZA,Nobody Gets Me,"r&b,pop,rap",0.805,0.358,180853,0.284,0.0285,99.796,0.276,
spotify:track:6KBITvbscpEpSIcsOSjww8,"Guilherme & Benuto, Dilsinho",Mesa Falsa - Ao Vivo,"agronejo,pagode,arrocha,sertanejo universitario,pagode novo,sertanejo",0.318,0.464,177539,0.726,0.171,160.391,0.646,
spotify:track:0CiCGHEbBn1xJG9vOtnIGm,Marília Mendonça,Café da Manhã,"sertanejo universitario,sertanejo,arrocha",0.245,0.434,233084,0.533,0.0302,180.185,0.491,
spotify:track:1YelLWAkrtiPYlCU56Zvs8,NATTAN,Diferente dos Diferentes,forro,0.334,0.62,165401,0.867,0.0359,153.995,0.935,
spotify:track:3i058E8uxTsYqJ5NWZzqSj,Harry Styles,Little Freak,pop,0.719,0.559,202183,0.535,0.039,141.96,0.402,
spotify:track:0rzaRSujxA0bKyjJl6vHYq,Harry Styles,Satellite,pop,0.143,0.576,218577,0.457,0.0304,138.984,0.301,
spotify:track:1mw0RgNXIpYRyyCdBQbLgA,Harry Styles,Love Of My Life,pop,0.669,0.555,191638,0.536,0.0452,118.057,0.203,
spotify:track:2NcQic8JxdjAlAHuNbOIRE,Harry Styles,Keep Driving,pop,0.321,0.721,140242,0.479,0.226,164.948,0.902,
spotify:track:1uTaU46uRmZT8Ucervp184,Henrique & Juliano,Eu Me Trai - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.679,0.57,179605,0.604,0.0374,97.862,0.372,
spotify:track:0heeNYlwOGuUSe7TgUD27B,Taylor Swift,Question...?,pop,0.2,0.751,210557,0.502,0.167,108.943,0.106,
spotify:track:3KyKxJ4P3pVCgaZwaq2rUC,The Weeknd,Gasoline,"canadian contemporary r&b,pop,canadian pop",0.000582,0.728,212166,0.741,0.0473,123.006,0.31,
spotify:track:2vgUijXOTRMnWXDtvgMp2b,The Weeknd,Take My Breath,"canadian contemporary r&b,pop,canadian pop",0.0128,0.698,339023,0.769,0.0368,121.02,0.354,
spotify:track:3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,alt z,0.122,0.646,232813,0.471,0.157,170.084,0.455,
spotify:track:647I6AeX6QTUWrW3mQkPCm,IZA,Fé,"r&b brasileiro,pop nacional,afrofuturismo brasileiro",0.589,0.523,185400,0.699,0.21,159.616,0.749,
spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,"trap queen,pop,minnesota hip hop,escape room",0.0995,0.836,191822,0.743,0.0656,108.966,0.722,
spotify:track:6uvh0In7u1Xn4HgxOfAn8O,Harry Styles,Matilda,pop,0.896,0.507,245964,0.294,0.04,114.199,0.386,
spotify:track:4XKXphKH76W4zNpkgFS5o2,j-hope,MORE,"k-rap,k-pop",0.00537,0.783,180022,0.722,0.0357,97.031,0.306,
spotify:track:7b0W6Ra4fEoTTUWjQW1lpl,Eric Land,Imagine a Cena,forro,0.146,0.697,181483,0.822,0.0357,139.918,0.964,
spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,"agronejo,arrocha,piseiro,sertanejo universitario,forro",0.449,0.582,166838,0.937,0.0858,168.096,0.939,
spotify:track:1OJ2eD8EU8xU25fOJWto7P,Xand Avião,Bebi Até Cair,"forro de favela,funk carioca,forro,arrocha",0.448,0.552,198149,0.912,0.0473,143.955,0.938,
spotify:track:7gMWTBRgB5CZdNDSuweCyr,"Costa Gold, Kawe, André Nine",Se Essa Bunda,"trap brasileiro,brazilian hip hop",0.183,0.946,249125,0.595,0.137,120.009,0.835,
spotify:track:2PrmOi0KeJrCCcW7FaR2zd,"Chefin, Leviano, RUXN",Jordan,"trap brasileiro,funk carioca,rap cearense",0.0585,0.792,192000,0.512,0.0647,130.008,0.447,
spotify:track:5AhnPqydkYbZAp4NkyJ7ED,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,"pop nacional,funk carioca,funk rj",0.252,0.738,135111,0.901,0.071,134.813,0.747,
spotify:track:0V671zjVuEoXIQDooIsefn,João Gomes,Ela Não Vai Voltar,"piseiro,forro",0.493,0.687,217958,0.845,0.0602,145.973,0.867,
spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.292,0.714,170877,0.632,0.0312,93.052,0.402,
spotify:track:1wZ59VKgYD5Rho6YYvrjPB,Vitor Fernandes,Vou falar que não quero,"forro,arrocha",0.592,0.665,186832,0.705,0.0317,155.994,0.597,
spotify:track:67MzL6NnggPqvBfJVzoYwX,Mc Danny,Hoje Eu Vou Dar uma Sentadinha,rave funk,0.0669,0.81,145953,0.7,0.0579,159.967,0.935,
spotify:track:35ovElsgyAtQwYPYnZJECg,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,"pop,urban contemporary,barbadian pop",0.899,0.247,196520,0.299,0.0315,177.115,0.172,
spotify:track:73cnVqsbZygieKi8xF10sO,"Camila Cabello, WILLOW",psychofreak (feat. WILLOW),"pov: indie,post-teen pop,pop,dance pop,afrofuturism",0.342,0.629,201495,0.64,0.0752,179.989,0.448,
spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,pop,0.258,0.733,202396,0.436,0.08,96.985,0.0976,
spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,pop,0.0734,0.642,204852,0.62,0.0666,90.02,0.0969,
spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,Vigilante Shit,pop,0.173,0.798,164801,0.277,0.39,79.846,0.163,
spotify:track:1QiZYlh3oZg3zgn8eS99aB,João Gomes,Mete Um Block Nele,"piseiro,forro",0.717,0.681,177192,0.847,0.0331,150.001,0.945,
spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,"forro,arrocha",0.462,0.808,175047,0.796,0.0305,128.048,0.799,
spotify:track:5UcQhx8ulCedDE43IQZNV3,Anitta,Macetar,"pop nacional,pagode baiano,pop,funk pop,funk rj",0.561,0.851,114462,0.619,0.103,129.943,0.6,
spotify:track:5p8ThxM2OhJ0igfxkz0Z1q,"RM, Youjeen",Wild Flower (with youjeen),k-rap,0.0282,0.486,273500,0.766,0.0938,154.992,0.417,
spotify:track:42wWf8vyEYFqXoe4msRScV,WIU,Ciumenta,trap brasileiro,0.0601,0.432,200000,0.822,0.376,179.322,0.465,
spotify:track:4m1mqQuy34Nzh0480VR364,MC Kevin o Chris,Incendeia,"funk 150 bpm,funk carioca,funk rj",0.713,0.893,240000,0.461,0.422,135.136,0.864,
spotify:track:6igNhmOPWCEwgbqVM2fned,"Tierry, Hugo & Guilherme",Lara - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.394,0.488,183783,0.847,0.0919,95.302,0.302,
spotify:track:47hq41nKOHxO5DIxiTSsQi,"Murilo Huff, Cristiano",Deus e o Mundo - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.351,0.668,160489,0.762,0.0674,112.847,0.697,
spotify:track:5m2XYNroEL5ceFFPDngYe2,"Costa Gold, MC Ryan SP, Pedro Lotto, Paiva Prod",Apita,"trap brasileiro,funk paulista,brazilian hip hop",0.12,0.79,233250,0.595,0.173,99.916,0.607,
spotify:track:07Kp3cAQRY0iPp4ATMoehM,"Mad Dogz, Mari Fernandez",Ficante Fiel,"agronejo,arrocha,arrochadeira,forro,funk pop",0.0296,0.596,140903,0.766,0.0354,155.095,0.625,
spotify:track:1koJc93HqiBlJkpaBtcgzi,Samarony,Linda charmosa,,0.312,0.62,147192,0.845,0.032,149.922,0.962,
spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,"art pop,pop",0.83,0.412,281381,0.236,0.0379,140.214,0.119,
spotify:track:2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets,"hard rock,rock,thrash metal,metal,old school thrash",0.000647,0.543,515387,0.836,0.0353,105.173,0.56,
spotify:track:6ytNCRTmHMcG31fDSAKCIh,Mari Fernandez,Quem Vale Menos,"agronejo,forro,arrochadeira,arrocha",0.554,0.729,183716,0.838,0.0399,148.025,0.957,
spotify:track:6T5TyMUmqcg8ZIvTDYaJ1o,GIULIA BE,DEPOIS DO UNIVERSO,pop nacional,0.586,0.297,184160,0.434,0.032,94.129,0.38,
spotify:track:3UKCdfg5MgGjNZuEPnWfXj,Luan Pereira,Trem que Pula,agronejo,0.313,0.615,154939,0.832,0.175,165.085,0.608,
spotify:track:4DWKtQVURjepn8uzBgmwuv,"Mc Kevin, Perera DJ",Doutora 3,"funk ostentacao,funk paulista,funk carioca,funk mtg",0.11,0.882,157088,0.419,0.11,109.912,0.163,
spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,pop,0.69,0.643,174783,0.363,0.0767,139.865,0.23,
spotify:track:6LBDtzlM7s9XGB7diqpB8z,Kamisa 10,Lance Livre - Ao vivo,pagode novo,0.645,0.712,181048,0.822,0.0442,144.959,0.7,
spotify:track:2nkuIfizGlr456oUbGCBmZ,Anitta,Versions of Me,"pop nacional,pagode baiano,pop,funk pop,funk rj",0.00627,0.659,184039,0.745,0.0354,123.038,0.815,
spotify:track:6BIvQ6KIdwhUB29lCVy0cd,Hugo & Guilherme,Felicidade Dela - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.681,0.424,165559,0.702,0.0426,146.953,0.555,
spotify:track:3uwnnTQcHM1rDqSfA4gQNz,Demi Lovato,Cool for the Summer,"post-teen pop,pop",0.00425,0.583,214740,0.61,0.0382,114.06,0.336,
spotify:track:5XRdxozwctyTQ8uIM07ziU,Murilo Huff,Celular 2,"sertanejo universitario,sertanejo,arrocha",0.168,0.506,197502,0.83,0.0547,115.183,0.57,
spotify:track:0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,Bones,"modern rock,rock,pop",0.0206,0.773,165265,0.742,0.046,114.071,0.571,
spotify:track:2s9BO8c0co0PmgBiUoTT17,Gloria Groove,A QUEDA,"pop lgbtq+ brasileira,funk carioca",0.498,0.822,172500,0.524,0.242,130.06,0.718,
spotify:track:3a94TbZOxhkI9xuNwYL53b,Red Hot Chili Peppers,Black Summer,"alternative rock,permanent wave,rock,funk rock,funk metal",0.0267,0.417,232412,0.682,0.0295,105.542,0.351,
spotify:track:79Djb1E319BwnYZ8cEA1mQ,Gloria Groove,BONEKINHA,"pop lgbtq+ brasileira,funk carioca",0.053,0.652,168887,0.823,0.0585,131.831,0.353,
spotify:track:6AQqsFYtCQi9m7MJcMjGup,"Xand Avião, Zé Vaqueiro",Superação Digital,"forro de favela,funk carioca,forro,arrocha",0.507,0.66,176298,0.889,0.0391,159.94,0.913,
spotify:track:4fs0ImTtUd9lfD7WA7edUX,"Henry Freitas, Tarcísio do Acordeon",Mantenha Distância,"forro,arrocha",0.405,0.537,145308,0.839,0.0387,155.996,0.813,
spotify:track:1pb5lon410IWb2z0tikGUs,"Filipe Ret, Portugal No Beat",Vermelho Fogo,"pop rap brasileiro,no beat",0.236,0.65,141290,0.65,0.0678,123.787,0.42,
spotify:track:1G0kLIS0hE6uUPlIE9gksp,"Marília Mendonça, Maiara & Maraisa",Fã Clube,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.573,0.676,171764,0.658,0.0714,101.912,0.596,
spotify:track:0lSY2zOUEeB5sfSnkw8M9l,"Vitor Fernandes, João Gomes",Será que Dá Certo,"piseiro,forro,arrocha",0.454,0.668,146201,0.834,0.0658,148.001,0.847,
spotify:track:5zswDNRhJSXuvhJXJGQTFK,Tierry,Cabeça Branca,"sertanejo universitario,arrocha",0.0721,0.774,147402,0.585,0.0481,127.032,0.965,
spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,pop,0.335,0.563,178147,0.664,0.154,166.928,0.688,
spotify:track:1022ivrjojItif9boBylZz,"Djonga, Rapaz do Dread",dom quixote,"rap mineiro,afrofuturismo brasileiro,brazilian hip hop",0.406,0.586,225616,0.684,0.382,100.664,0.487,
spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,pop,0.342,0.52,167303,0.731,0.0557,173.93,0.662,
spotify:track:7dH7wklD8mfSt2Iu0jeh32,"Ferrugem, IZA",Me Perdoa,"pagode,funk carioca,pop nacional,afrofuturismo brasileiro,sertanejo universitario,pagode novo,r&b brasileiro",0.492,0.596,219134,0.655,0.0414,140.003,0.638,
spotify:track:4RRLhnGJRuouaX8Qhtek8a,Mc Kako,Aposentei o 12 Molas,funk paulista,0.193,0.606,194667,0.535,0.209,88.143,0.535,
spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,BTS,Dynamite,"k-pop boy group,pop,k-pop",0.0112,0.746,199054,0.765,0.0993,114.044,0.737,
spotify:track:76rt88JFYACGfrXvxGnyOB,Clarissa,nada contra (ciúme),pop nacional,0.706,0.608,142862,0.472,0.0311,79.015,0.362,
spotify:track:1gnDVuH3uQnJH0cBLRSJKC,"Djonga, Coyote Beatz",bala fini,"rap mineiro,afrofuturismo brasileiro,brazilian hip hop",0.309,0.632,209115,0.525,0.313,84.105,0.49,
spotify:track:4lHoT8PvMpMg1l5kdxqNmD,Bruno & Marrone,Coração de Isca,"sertanejo universitario,sertanejo,sertanejo pop",0.352,0.719,147397,0.793,0.0421,120.108,0.766,
spotify:track:5wAoMzm5LaIvGED0JNeBfY,Mari Fernandez,Cão Sem Dono,"agronejo,forro,arrochadeira,arrocha",0.219,0.68,178958,0.808,0.0331,143.978,0.855,
spotify:track:5TKvgxadaDeZ31XbiJMF7D,Vitor e Luan,Lucidez,"arrocha,sertanejo pop",0.595,0.589,161685,0.82,0.0508,106.23,0.513,
spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,pop,0.342,0.52,167303,0.731,0.0557,173.93,0.662,
spotify:track:0eumeycOAI8ew5qRzFJbEr,"MC WM, MC Lan",Mágico do Som,"funk ostentacao,funk carioca",0.0751,0.916,121846,0.724,0.323,130.268,0.546,
spotify:track:4HpRywZJgzkXXYLKJ0mLiY,Henrique & Juliano,Minha Cópia Atual - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.475,0.638,183383,0.699,0.0432,105.84,0.392,
spotify:track:1EOvzIhBFxiFvjubeCHn3T,"Douglas & Vinicius, Zé Neto & Cristiano",Estelionato Afetivo - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.355,0.451,172000,0.881,0.086,105.69,0.601,
spotify:track:1oFAF1hdPOickyHgbuRjyX,"The Weeknd, Ariana Grande",Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"canadian contemporary r&b,pop,canadian pop",0.0215,0.65,191014,0.825,0.0325,118.091,0.593,
spotify:track:2gOAuB8uydJKud7eqEIt7u,cdgboy,"PEGA, VEM VEM TO DE GLOCK RAJADA AQUI NO PPG x CAMPO BELO al sheik",,0.161,0.582,137712,0.541,0.392,82.241,0.794,
spotify:track:5fYMMUN5xPo77r9qiBH0A0,"Os Barões Da Pisadinha, Mari Fernandez",Love Terremoto - Ao Vivo,"agronejo,arrocha,piseiro,sertanejo universitario,arrochadeira,forro",0.242,0.589,148059,0.916,0.0579,145.899,0.821,
spotify:track:5tQj2mfKL21L9mQ643z5zw,Anitta,Boys Don't Cry,"pop nacional,pagode baiano,pop,funk pop,funk rj",0.00178,0.589,136012,0.842,0.0372,164.163,0.657,
spotify:track:0p5QJ6nbkeKlNmrXzG8mF0,João Gomes,Digo Ou Não Digo,"piseiro,forro",0.444,0.663,182000,0.871,0.0385,142.005,0.886,
spotify:track:4KKUy3C5lFNnxyTFT7qqNv,Henrique & Juliano,Eu Me Trai - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.679,0.57,179605,0.604,0.0374,97.862,0.372,
spotify:track:1mWdTewIgB3gtBM3TOSFhB,BTS,Butter,"k-pop boy group,pop,k-pop",0.00323,0.759,164442,0.459,0.0948,109.997,0.695,
spotify:track:0314PeD1sQNonfVWix3B2K,"Beyoncé, BEAM",ENERGY (feat. Beam),"r&b,pop,canadian hip hop,trap soul",0.281,0.903,116727,0.519,0.26,114.991,0.587,
spotify:track:52iDhg4NHouVVMEsPzvnYi,Gustavo Mioto,Sofrimento Antecipado - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.392,0.496,198083,0.774,0.217,143.088,0.695,
spotify:track:2VZYUFNMXM02mdY7OT7LM5,Zé Vaqueiro,Do Pior Jeito,"forro de favela,forro,arrocha",0.588,0.732,173684,0.872,0.0423,152.104,0.836,
spotify:track:1dzF8qI9VkDnO0dkMfR529,Hugo & Guilherme,Oi Deus - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.473,0.65,211017,0.685,0.0333,106.028,0.438,
spotify:track:7JaxdBtSfqGGNyZEjGtSrg,Felipe Amorim,Putariazinha,"forro,arrochadeira,arrocha",0.0606,0.885,162462,0.785,0.0763,130.029,0.704,
spotify:track:0xcdw2bWgJ4lrt3qZJrZ1o,L7NNON,Perdição,"pop rap brasileiro,trap brasileiro,funk rj",0.592,0.839,275000,0.334,0.147,120,0.501,
spotify:track:66K83nVy3aTJ5zLxbiMi7I,Marília Mendonça,Te Amo Que Mais Posso Dizer (More Than I Can Say),"sertanejo universitario,sertanejo,arrocha",0.317,0.703,156938,0.65,0.0262,109.966,0.722,
spotify:track:28k6fDcRo7iONQhMxt2OFA,Júnior e Cézar,Clone,sertanejo pop,0.553,0.68,171573,0.65,0.0321,108.089,0.56,
spotify:track:0OpZrC2lgx4i6m41A2oTn9,Wesley Safadão,Macetando,"sertanejo universitario,forro,arrocha,sertanejo",0.462,0.794,171906,0.913,0.0509,130.009,0.963,
spotify:track:3HyR1j49TY5ACP2lseF1jx,Beyoncé,SUMMER RENAISSANCE,"r&b,pop",0.0843,0.674,273998,0.625,0.0514,120.004,0.208,
spotify:track:0JAnjmcYMX157RsnmkhDBW,Paulo e Nathan,Fala Alguma Coisa - Ao Vivo,"sertanejo,sertanejo pop",0.124,0.712,161802,0.855,0.169,145.939,0.657,
spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,"pop,melodic rap,dfw rap,rap",0.192,0.695,215280,0.762,0.0395,120.042,0.553,
spotify:track:5rz7ZQkMpQHGDXC62P2Axw,"DJ BRUNIN DA NT, Mc Topre",ESSE É LADRÃO,"deboxe,funk 150 bpm,funk mtg",0.106,0.871,213981,0.565,0.542,86.509,0.56,
spotify:track:4BfppnNi6ZQTI8Ezo97zX6,"Chefin, Mainstreet",Deus É o Meu Guia,"funk carioca,trap funk,trap brasileiro,trap carioca",0.215,0.881,166957,0.373,0.0582,114.974,0.909,
spotify:track:4AOOcHnZdU6qyUVtKZUEuF,"Lucas Lucco, Marília Mendonça",Amava Nada - Ao Vivo,"funk carioca,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.346,0.721,185533,0.714,0.0532,119.938,0.302,
spotify:track:0lxGtl0S9wO2LAFchHrEtM,Matheus & Kauan,Imagina A Sentada - Ao Vivo,"agronejo,arrocha,pop nacional,sertanejo universitario,sertanejo",0.13,0.377,172640,0.928,0.329,180.147,0.311,
spotify:track:6jxE4XjFVSKF18kfo7FCl9,"Borges, Mainstreet",Iphone Branco,"trap funk,trap brasileiro,trap carioca",0.0907,0.929,137143,0.561,0.403,139.958,0.708,
spotify:track:7xVSNhAUQhUIpwfR6lTOwA,Marina Sena,Por Supuesto,pop lgbtq+ brasileira,0.665,0.825,186698,0.574,0.0485,119.999,0.824,
spotify:track:6PphjPCInSH37orHuV7ymU,"DENNIS, Luíza & Maurílio",Modo Avião - Ao Vivo,"funk carioca,arrocha,funk das antigas,sertanejo universitario,sertanejo pop,sertanejo",0.331,0.496,160192,0.517,0.0417,133.006,0.524,
spotify:track:1FGRA5pMtBqJLNAaSBia2x,LUDMILLA,Maldivas,"funk carioca,pop nacional,pagode baiano,funk pop,funk rj",0.204,0.7,164141,0.737,0.0538,101.047,0.772,
spotify:track:2jPACjKR21inTnWeo3eHla,Sidoka,"Louis V, Menina Linda",rap mineiro,0.71,0.905,215005,0.47,0.115,127.054,0.503,
spotify:track:2jwrYBGz7osKI31v50bS7b,Felipe Amorim,Putariazinha,"forro,arrochadeira,arrocha",0.0606,0.882,162462,0.793,0.0718,130.01,0.725,
spotify:track:3bk6sZAoYDNCdpIOfGM0pQ,Gloria Groove,A QUEDA,"pop lgbtq+ brasileira,funk carioca",0.543,0.836,173455,0.552,0.195,130.06,0.698,
spotify:track:0j8nXyOr5UXWHqy0BBnZ6L,Israel & Rodolffo,Dá Intimidade Pra Ver - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.185,0.773,143220,0.89,0.0485,124.961,0.774,
spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,"sertanejo universitario,sertanejo,arrocha",0.18,0.526,193221,0.731,0.0887,86.959,0.476,
spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,"agronejo,arrocha,sertanejo,forro de favela,pop nacional,sertanejo universitario,forro",0.089,0.47,165380,0.917,0.111,162.009,0.651,
spotify:track:6m187iACTSAZDYMaV0klqj,"L7NNON, Ajaxx",Freio da Blazer,"pop rap brasileiro,trap brasileiro,funk rj",0.274,0.515,180000,0.63,0.168,121.98,0.367,
spotify:track:452LVnTBjXYW3guqe3xiqI,Zé Neto & Cristiano,Vamo Tomar Uma,"agronejo,sertanejo universitario,sertanejo,arrocha",0.458,0.672,139529,0.762,0.0632,137.872,0.697,
spotify:track:6JIIejoN31NIn6BJsVS3cu,Hugo & Guilherme,Oi Deus - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.473,0.65,211017,0.685,0.0333,106.028,0.438,
spotify:track:0w4eRv2fCerS49SgrStS1V,PEDRO SAMPAIO,BAGUNÇA,"funk carioca,funk rj",0.172,0.918,128571,0.703,0.0689,140.019,0.619,
spotify:track:0I9R4mjZ0VFZAbuSe8tttV,"Gustavo Mioto, Marília Mendonça",Restrição Sentimental,"sertanejo universitario,sertanejo,arrocha",0.463,0.586,182549,0.572,0.0474,104.735,0.629,
spotify:track:2TkyXnE0OB6Yo9zuzv9B4e,"Hungria Hip Hop, MC Ryan SP",Cruzeiro da Revoada,"funk paulista,rap df,brazilian hip hop",0.521,0.869,222603,0.5,0.143,123.126,0.818,
spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,"piseiro,forro,arrocha",0.423,0.667,239928,0.899,0.0322,147.962,0.835,
spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,"funk bh,funk carioca,funk mtg",0.14,0.525,140308,0.448,0.0443,83.406,0.527,
spotify:track:0vlAXslkVt1HZ4Rx6JekLY,Henrique & Juliano,Terminei Mal Terminado - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.623,0.496,152182,0.7,0.0604,122.679,0.485,
spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,indie poptimism,0.148,0.671,237720,0.673,0.0444,121.963,0.494,
spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Mount Everest,"indie poptimism,pop",0.236,0.494,157497,0.428,0.205,87.724,0.44,
spotify:track:2HNTWEJx0FtU6UQfT01VR1,"Oruam, Zack Vox, Marcin, Mainstreet",Terra Prometida,"trap funk,trap brasileiro,trap carioca",0.343,0.551,193548,0.44,0.227,122.537,0.572,
spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,pop,0.232,0.345,153000,0.612,0.0608,179.773,0.232,
spotify:track:6RMYuqlTn8777j5arY9zhC,"Brisa Star, Zé Vaqueiro",Cena de Amor,"forro de favela,forro,arrocha",0.0711,0.632,222000,0.888,0.0437,159.998,0.961,
spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,"uk pop,pop,singer-songwriter pop",0.0451,0.807,230747,0.893,0.0347,126.011,0.537,
spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,"piseiro,forro",0.402,0.682,147072,0.873,0.0449,150.006,0.964,
spotify:track:48m5UXwNTD7cddHC6xRiFk,Henrique & Juliano,De Garrafa A Pior - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.282,0.554,162159,0.745,0.0923,154.067,0.603,
spotify:track:3jSG8oE8doxDxmpe5GlFee,Mari Fernandez,"Não, Não Vou","agronejo,forro,arrochadeira,arrocha",0.427,0.631,173038,0.861,0.0424,149.95,0.822,
spotify:track:62d4BfCTUHdOsARRETHLDz,MC Rogerinho,Mete a Louca,"batidao romantico,arrocha",0.197,0.774,179893,0.771,0.0373,116.004,0.752,
spotify:track:2J2Z1SkXYghSajLibnQHOa,Sia,Unstoppable,"australian pop,australian dance,pop",0.112,0.468,217747,0.779,0.0779,173.799,0.26,
spotify:track:70otCLgRRisw4nwGT8j6LK,Henrique & Juliano,Culpados - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.662,0.495,160407,0.515,0.0341,104.009,0.451,
spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook,Stay Alive (Prod. SUGA of BTS),k-pop,0.299,0.512,210928,0.76,0.0682,130.096,0.495,
spotify:track:5ildQOEKmJuWGl2vRkFdYc,ROSALÍA,DESPECHÁ,"pop,r&b en espanol",0.184,0.919,157018,0.623,0.0992,130.037,0.775,
